,username,protected,verified,location,followers_count,following_count,tweet_count,listed_count
12063,12063,False,False,,8,151,110,0
12064,12064,False,False,,2,191,9,0
12065,12065,False,False,,4,175,0,0
12066,12066,False,False,,0,5,0,0
12067,12067,False,False,"Guadalajara, Jalisco.",7,150,9,1
12068,12068,False,False,,0,13,0,0
12069,12069,True,False,,50,304,93,0
12070,12070,False,False,,0,44,0,0
12071,12071,False,False,,22,669,1333,0
12072,12072,False,False,,9,207,20,0
12073,12073,False,False,,0,28,1,0
12074,12074,True,False,,0,42,0,0
12075,12075,False,False,"Querétaro, Querétaro Arteaga",529,611,2008,1
12076,12076,False,False,,4,104,0,0
12077,12077,False,False,,3,88,0,0
12078,12078,False,False,,0,1,0,0
12079,12079,False,False,,2,28,0,0
12080,12080,False,False,,6,20,682,0
12081,12081,False,False,Turquía,25,224,10,0
12082,12082,False,False,,7,121,2,0
12083,12083,False,False,,4,90,6,0
12084,12084,False,False,,0,34,0,0
12085,12085,False,False,Álvaro Obregón,856,1673,8577,0
12086,12086,True,False,"León, Guanajuato",0,66,4,0
12087,12087,False,False,,2,72,5,0
12088,12088,False,False,strasbourg,105,563,199,0
12089,12089,False,False,,0,32,0,0
12090,12090,False,False,,0,6,0,0
12091,12091,False,False,,7,125,32,0
12092,12092,False,False,,5,82,0,0
12093,12093,False,False,Quéretaro ,1,49,1,0
12094,12094,True,False,,0,21,0,0
12095,12095,True,False,,0,47,0,0
12096,12096,False,False,,0,45,0,0
12097,12097,True,False,,0,68,0,0
12098,12098,False,False,"Logan, UT",52,74,1182,1
12099,12099,False,False,,1,10,48,0
12100,12100,False,False,,0,11,0,0
12101,12101,False,False,,0,16,0,0
12102,12102,False,False,CDMX ,44,125,1350,0
12103,12103,True,False,,0,192,22,0
12104,12104,False,False,,0,31,0,0
12105,12105,False,False,"Puebla, México",3,39,0,0
12106,12106,False,False,,0,52,5,0
12107,12107,False,False,"Jalisco, México",2,24,32,0
12108,12108,False,False,,8,21,10,0
12109,12109,False,False,,0,118,0,1
12110,12110,False,False,,0,15,0,0
12111,12111,False,False,,1,38,1,0
12112,12112,False,False,,0,35,0,0
12113,12113,True,False,"Irapuato, Guanajuato",0,28,1,0
12114,12114,False,False,,1,18,0,0
12115,12115,False,False,,0,17,2,0
12116,12116,True,False,,0,53,0,0
12117,12117,False,False,,2,83,1,0
12118,12118,False,False,"San Nicolás de los Garza, Nuev",2046,2569,4013,2
12119,12119,True,False,,0,32,0,0
12120,12120,False,False,,7,134,15,0
12121,12121,False,False,,1,11,0,0
12122,12122,False,False,,0,101,1,0
12123,12123,False,False,"Tucson, AZ",0,27,1,0
12124,12124,True,False,,0,16,0,0
12125,12125,False,False,,1,119,0,0
12126,12126,False,False,,11,598,0,0
12127,12127,False,False,Tijuana B C Mexico,40,199,106,0
12128,12128,False,False,,0,178,54,0
12129,12129,True,False,,0,4,0,0
12130,12130,False,False,,0,116,0,0
12131,12131,False,False,,0,92,10,0
12132,12132,False,False,,1,10,0,0
12133,12133,False,False,,18,485,10,0
12134,12134,False,False,"Arandas, Jalisco",8,136,33,0
12135,12135,False,False,,0,105,0,0
12136,12136,True,False,,0,15,1,0
12137,12137,False,False,,0,23,0,0
12138,12138,False,False,,1,51,0,0
12139,12139,False,False,,0,37,0,0
12140,12140,False,False,,1,25,0,0
12141,12141,False,False,,0,19,1,0
12142,12142,False,False,,1,57,47,0
12143,12143,False,False,,10,62,0,0
12144,12144,True,False,,0,77,0,0
12145,12145,False,False,,0,17,0,0
12146,12146,False,False,,0,58,2,0
12147,12147,False,False,,67,296,10,0
12148,12148,False,False,,3,191,36,0
12149,12149,False,False,,6,97,99,0
12150,12150,False,False,Aguascalientes Mexico,3,19,27,0
12151,12151,True,False,,0,13,3,0
12152,12152,True,False,"Veracruz, Veracruz de Ignacio ",0,100,0,0
12153,12153,False,False,,19,251,52,0
12154,12154,True,False,"Zapopan, Jalisco",0,15,1,0
12155,12155,False,False,,0,3,0,0
12156,12156,False,False,,1,11,0,0
12157,12157,False,False,,4,157,2,0
12158,12158,False,False,,38,546,2703,0
12159,12159,False,False,,0,3,0,0
12160,12160,False,False,"Tijuana, Baja California",40,296,5,0
12161,12161,False,False,,16,849,1,0
12162,12162,False,False,,2,170,0,0
12163,12163,False,False,,0,6,0,0
12164,12164,False,False,,0,69,0,0
12165,12165,False,False,"Yucatán, México",1876,930,2691,15
12166,12166,False,False,,2,230,0,0
12167,12167,False,False,,0,19,1,0
12168,12168,True,False,,0,21,0,0
12169,12169,False,False,,0,58,0,0
12170,12170,False,False,,1,4,0,0
12171,12171,False,False,,0,28,0,0
12172,12172,True,False,"Hermosa Beach, CA",2,594,4513,0
12173,12173,False,False,,0,35,0,0
12174,12174,False,False,"Puebla, México",20,192,118,0
12175,12175,False,False,,0,4,0,0
12176,12176,False,False,,0,41,0,0
12177,12177,False,False,,1,107,17,0
12178,12178,True,False,"Cancún Centro, Benito Juárez",50,304,1595,0
12179,12179,True,False,,0,78,1,0
12180,12180,False,False,,0,14,2,0
12181,12181,True,False,,0,61,0,0
12182,12182,False,False,,30,367,1686,0
12183,12183,False,False,,2,94,0,0
12184,12184,False,False,"Los Cabos, Baja California Sur",241,1177,8184,0
12185,12185,False,False,,0,52,0,0
12186,12186,False,False,,167,1994,177,0
12187,12187,False,False,,0,10,1,0
12188,12188,False,False,,0,6,0,0
12189,12189,False,False,"B.C.S., México 🇲🇽🌵",6,42,6,0
12190,12190,False,False,,0,27,0,0
12191,12191,False,False,,0,94,1,0
12192,12192,False,False,,0,10,1,0
12193,12193,False,False,,1,5,0,0
12194,12194,False,False,,16,72,278,0
12195,12195,False,False,,315,463,2620,0
12196,12196,False,False,,82,343,989,2
12197,12197,False,False,"Monterrey, Nuevo León",6,143,2,0
12198,12198,False,False,,1,24,0,0
12199,12199,False,False,,9,146,1,0
12200,12200,False,False,,0,2,0,0
12201,12201,False,False,,0,2,5,0
12202,12202,False,False,,21,126,18,0
12203,12203,False,False,,0,26,0,0
12204,12204,True,False,,5,126,345,0
12205,12205,False,False,,0,9,0,0
12206,12206,False,False,,0,7,0,0
12207,12207,False,False,,5,26,41,0
12208,12208,False,False,,3,128,83,0
12209,12209,False,False,,0,144,1,0
12210,12210,True,False,,0,50,0,0
12211,12211,False,False,,0,28,0,0
12212,12212,False,False,México,10,132,0,0
12213,12213,False,False,,0,23,0,0
12214,12214,False,False,,0,26,1,0
12215,12215,True,False,,0,11,0,0
12216,12216,True,False,,0,22,0,0
12217,12217,False,False,"Guadalajara, Jalisco",15,421,21,0
12218,12218,False,False,"Aguascalientes, Mexico",132,611,277,0
12219,12219,False,False,,0,54,0,0
12220,12220,False,False,,20,166,20,0
12221,12221,False,False,,0,47,0,0
12222,12222,False,False,,0,32,0,0
12223,12223,True,False,,0,68,0,0
12224,12224,True,False,,0,20,0,0
12225,12225,False,False,,3,8,0,0
12226,12226,False,False,,13,90,46,0
12227,12227,False,False,,1,85,38,0
12228,12228,False,False,,0,1,0,0
12229,12229,False,False,,0,15,1,0
12230,12230,False,False,,0,78,0,0
12231,12231,False,False,"Ciudad Juárez, Chih. México.",2,125,17,0
12232,12232,False,False,,21,103,13,0
12233,12233,False,False,,0,24,0,0
12234,12234,True,False,"Nueva Imperial, Chile",399,1463,2880,0
12235,12235,False,False,,1,36,0,0
12236,12236,False,False,,0,187,0,0
12237,12237,False,False,,1,60,0,0
12238,12238,True,False,,0,86,2,0
12239,12239,False,False,,0,103,1,0
12240,12240,False,False,"Cuauhtémoc, Distrito Federal",3,14,30,0
12241,12241,False,False,,0,58,0,0
12242,12242,False,False,,1,73,0,0
12243,12243,False,False,,9,39,2,0
12244,12244,False,False,,12,123,12,0
12245,12245,False,False,,0,15,0,0
12246,12246,False,False,"Jalisco, México",1,36,0,0
12247,12247,False,False,,0,15,0,0
12248,12248,False,False,,3,41,0,0
12249,12249,False,False,"Guadalajara, Jalisco",2,66,2,0
12250,12250,False,False,,0,16,0,0
12251,12251,False,False,,0,22,0,0
12252,12252,False,False,,0,6,0,0
12253,12253,False,False,,16,260,4,0
12254,12254,False,False,,0,250,0,0
12255,12255,True,False,,0,51,0,0
12256,12256,False,False,,0,38,0,0
12257,12257,False,False,,1,39,0,0
12258,12258,False,False,,0,20,0,0
12259,12259,False,False,"Mexico, d.f.",60,258,611,0
12260,12260,False,False,,0,71,0,0
12261,12261,False,False,Sabinas Hgo,16,149,188,0
12262,12262,False,False,,0,32,0,0
12263,12263,False,False,,1,195,12,0
12264,12264,False,False,,2,65,0,0
12265,12265,False,False,,230,465,6318,0
12266,12266,False,False,,35,104,3445,0
12267,12267,False,False,,0,6,0,0
12268,12268,False,False,,0,16,1,0
12269,12269,False,False,,4,93,2,0
12270,12270,True,False,,0,14,0,0
12271,12271,True,False,,3,55,4,0
12272,12272,False,False,,3,84,14,0
12273,12273,False,False,,596,1042,3941,0
12274,12274,True,False,,0,40,0,0
12275,12275,False,False,,80,162,104,0
12276,12276,False,False,,1,49,0,0
12277,12277,False,False,,1,43,14,0
12278,12278,True,False,,0,55,0,0
12279,12279,False,False,,1,29,0,0
12280,12280,False,False,,0,22,0,0
12281,12281,False,False,,1,6,0,0
12282,12282,False,False,,23,256,106,0
12283,12283,False,False,"Xochimilco, Distrito Federal",245,1717,479,1
12284,12284,False,False,,3,40,1,0
12285,12285,False,False,"Mexicali, Baja California",0,24,0,0
12286,12286,False,False,"Mexicali, Baja California",0,39,0,0
12287,12287,False,False,,1,125,3,0
12288,12288,False,False,"Distrito Federal, México",70,106,420,0
12289,12289,False,False,Ciudad de México. ,9,25,1170,0
12290,12290,False,False,,0,80,0,0
12291,12291,False,False,,1,51,1,0
12292,12292,False,False,,4,24,146,0
12293,12293,False,False,,0,24,1,0
12294,12294,False,False,,3,66,0,0
12295,12295,False,False,,0,29,1,0
12296,12296,False,False,,0,33,4,0
12297,12297,False,False,"Colima, México",92,193,803,2
12298,12298,False,False,,1,72,3,0
12299,12299,False,False,,58,547,12427,4
12300,12300,False,False,,0,19,0,0
12301,12301,False,False,,1,119,0,0
12302,12302,False,False,,0,46,0,0
12303,12303,False,False,,1,44,0,0
12304,12304,False,False,,0,17,2,0
12305,12305,False,False,,0,11,12,0
12306,12306,False,False,,2,117,0,0
12307,12307,False,False,CDMX,1,90,0,0
12308,12308,False,False,,19,117,455,0
12309,12309,False,False,,48,288,122,0
12310,12310,False,False,,1,71,22,0
12311,12311,False,False,,3,29,0,0
12312,12312,False,False,,319,243,4260,0
12313,12313,False,False,,8,120,46,0
12314,12314,False,False,"Mexico, D.F.",80,178,250,0
12315,12315,False,False,,0,5,0,0
12316,12316,True,False,México,138,516,11761,0
12317,12317,False,False,,0,13,0,0
12318,12318,False,False,,1,16,0,0
12319,12319,False,False,,0,6,0,0
12320,12320,False,False,,6,145,1,0
12321,12321,False,False,,0,46,0,0
12322,12322,False,False,,2,64,196,0
12323,12323,True,False,,0,97,0,0
12324,12324,False,False,Mêxico,69,137,870,0
12325,12325,False,False,Ciudad de Mexico,13,167,16,0
12326,12326,True,False,,1,530,1,0
12327,12327,True,False,,0,29,1,0
12328,12328,False,False,,0,58,0,0
12329,12329,False,False,,3,38,65,0
12330,12330,False,False,San Juan del río,30,882,157,0
12331,12331,False,False,,0,45,0,0
12332,12332,False,False,"Zona Hotelera, Benito Juárez",21,182,101,0
12333,12333,False,False,,1,13,0,0
12334,12334,True,False,,0,3,0,0
12335,12335,False,False,,0,12,0,0
12336,12336,True,False,,51,162,307,1
12337,12337,True,False,,0,57,1,0
12338,12338,False,False,,3,39,0,0
12339,12339,False,False,,0,65,0,0
12340,12340,False,False,D.F.,21,247,54,0
12341,12341,False,False,,0,33,0,0
12342,12342,False,False,Mexico / Germany,130,349,3352,1
12343,12343,False,False,"Tlahuelilpan, Hidalgo",16,511,106,0
12344,12344,False,False,,49,48,2,1
12345,12345,False,False,,0,33,0,0
12346,12346,False,False,"Phoenix, AZ",231,756,5678,0
12347,12347,False,False,,4,75,0,0
12348,12348,True,False,Torreon.mex,3,116,13,0
12349,12349,False,False,,1,60,1,0
12350,12350,False,False,,11,50,1035,0
12351,12351,True,False,,0,12,0,0
12352,12352,False,False,,2,25,0,0
12353,12353,False,False,,2,35,1,0
12354,12354,False,False,,0,23,0,0
12355,12355,True,False,,0,30,1,0
12356,12356,False,False,,1,64,1,0
12357,12357,False,False,,18,277,210,0
12358,12358,False,False,mexico Df,166,841,2235,0
12359,12359,False,False,,0,6,7,0
12360,12360,False,False,,0,6,0,0
12361,12361,False,False,En algún lugar del Universo ,520,835,83,1
12362,12362,False,False,,0,4,3,0
12363,12363,False,False,México,2,60,3,0
12364,12364,False,False,,0,115,0,0
12365,12365,True,False,,0,5,0,0
12366,12366,False,False,,3,45,6,0
12367,12367,False,False,,0,21,5,0
12368,12368,False,False,,2,174,1,0
12369,12369,True,False,,0,6,0,0
12370,12370,False,False,,0,6,0,0
12371,12371,False,False,,0,109,0,0
12372,12372,True,False,,0,42,1,0
12373,12373,True,False,,0,1,0,0
12374,12374,True,False,México,2,228,26,0
12375,12375,False,False,MEXICO,15,196,712,0
12376,12376,False,False,,1,38,25,0
12377,12377,True,False,,0,45,0,0
12378,12378,False,False,"Juárez, México",800,1312,17366,19
12379,12379,False,False,México DF,14,325,213,0
12380,12380,False,False,,0,93,378,0
12381,12381,False,False,,4,79,14,0
12382,12382,False,False,,2,57,0,0
12383,12383,False,False,,0,1,0,0
12384,12384,True,False,estado de hidalgo,0,40,0,0
12385,12385,False,False,,2,48,0,0
12386,12386,False,False,,0,13,0,0
12387,12387,True,False,,0,161,3,0
12388,12388,True,False,,1,343,2042,0
12389,12389,True,False,,0,15,0,0
12390,12390,False,False,,4,133,76,0
12391,12391,False,False,,0,3,0,0
12392,12392,False,False,,2,61,0,0
12393,12393,False,False,,35,230,15,0
12394,12394,False,False,,0,64,71,0
12395,12395,False,False,,5,14,3,0
12396,12396,False,False,,0,90,0,0
12397,12397,True,False,,1,16,0,0
12398,12398,False,False,,0,44,1,0
12399,12399,False,False,,0,16,0,0
12400,12400,False,False,,0,6,0,0
12401,12401,False,False,,2,100,0,0
12402,12402,False,False,,0,11,0,0
12403,12403,True,False,,1,65,0,0
12404,12404,False,False,"Quintana Roo, México",0,114,22,0
12405,12405,False,False,,0,45,1,0
12406,12406,False,False,"Toluca, México",1,118,1,0
12407,12407,True,False,,9,137,286,0
12408,12408,True,False,,0,64,0,0
12409,12409,False,False,,4,21,14,0
12410,12410,False,False,SAN LUIS POTOSI,220,735,620,0
12411,12411,True,False,,0,8,5,0
12412,12412,False,False,,0,2,0,0
12413,12413,False,False,,2,127,0,0
12414,12414,False,False,,1,35,1,0
12415,12415,True,False,,0,30,0,0
12416,12416,False,False,,1,43,8,0
12417,12417,False,False,,34,289,31,0
12418,12418,True,False,,0,91,0,0
12419,12419,True,False,,0,1,0,0
12420,12420,False,False,"Torreón, Coahuila de Zaragoza",401,362,19333,6
12421,12421,True,False,,2,10,1,0
12422,12422,False,False,,0,73,0,0
12423,12423,False,False,,7,110,1,0
12424,12424,False,False,,2,102,0,0
12425,12425,False,False,,0,4,0,0
12426,12426,False,False,,0,22,0,0
12427,12427,False,False,,0,5,0,0
12428,12428,False,False,,0,39,26,0
12429,12429,False,False,,4,118,4,0
12430,12430,False,False,,2,79,5,0
12431,12431,False,False,,0,3,0,0
12432,12432,False,False,,5,593,0,0
12433,12433,False,False,"Coatzacoalcos, Veracruz de Ign",20,178,107,0
12434,12434,False,False,,1,66,1,0
12435,12435,False,False,"Pachuca de Soto, Hidalgo",59,1020,264,0
12436,12436,False,False,"Tampico, Tamaulipas",14,1645,33,0
12437,12437,False,False,,6,630,1,0
12438,12438,False,False,,0,101,0,0
12439,12439,False,False,,0,12,0,0
12440,12440,False,False,"Huauchinango, Puebla",2,26,15,0
12441,12441,False,False,,0,84,1,0
12442,12442,True,False,,0,9,0,0
12443,12443,False,False,"México, Chihuahua",0,28,1,0
12444,12444,False,False,,0,1,0,0
12445,12445,True,False,,13,106,163,0
12446,12446,False,False,,0,37,0,0
12447,12447,False,False,,0,55,0,0
12448,12448,False,False,"Culiacán, Sinaloa",8,20,5,0
12449,12449,True,False,,0,97,0,0
12450,12450,True,False,,0,66,0,0
12451,12451,False,False,,0,35,118,0
12452,12452,False,False,,10,7,5,0
12453,12453,False,False,,0,39,0,0
12454,12454,False,False,,517,1226,6384,1
12455,12455,False,False,,0,72,0,0
12456,12456,False,False,"Querétaro, México",151,269,1004,2
12457,12457,True,False,,0,54,0,0
12458,12458,False,False,,0,4,1,0
12459,12459,False,False,,0,16,0,0
12460,12460,True,False,,0,20,2,0
12461,12461,True,False,,0,29,0,0
12462,12462,False,False,,0,37,3,0
12463,12463,False,False,,0,19,30,0
12464,12464,True,False,,0,44,0,0
12465,12465,False,False,,0,22,0,0
12466,12466,False,False,"Cuidad De México
",2,57,3,0
12467,12467,False,False,,0,23,0,0
12468,12468,True,False,,0,61,0,0
12469,12469,False,False,Cancún ,9,183,131,0
12470,12470,False,False,,1,16,5,0
12471,12471,False,False,MEXICO,14,236,8,0
12472,12472,False,False,,14,29,2,0
12473,12473,False,False,,75,1977,823,0
12474,12474,False,False,,3,143,0,0
12475,12475,False,False,,0,18,0,0
12476,12476,False,False,,261,146,7014,0
12477,12477,False,False,,6,89,1,0
12478,12478,False,False,,0,5,0,0
12479,12479,False,False,,0,43,3,0
12480,12480,False,False,,5,145,1,0
12481,12481,False,False,,0,22,1,0
12482,12482,False,False,,3,106,5,0
12483,12483,False,False,,2,131,0,0
12484,12484,False,False,,2,20,0,0
12485,12485,False,False,,0,139,0,0
12486,12486,True,False,,107,168,477,0
12487,12487,False,False,"Coatepec, Veracruz",0,103,0,0
12488,12488,False,False,,0,52,0,0
12489,12489,False,False,"Puebla, México",357,1436,4717,3
12490,12490,False,False,,1,33,5,0
12491,12491,False,False,"Tijuana,B.C.",23,69,46,0
12492,12492,False,False,,6,172,0,0
12493,12493,False,False,"Chihuahua, México",63,326,4934,1
12494,12494,False,False,,4,460,0,0
12495,12495,False,False,,242,423,11689,0
12496,12496,False,False,,0,105,0,0
12497,12497,False,False,,1,151,0,0
12498,12498,False,False,,0,7,0,0
12499,12499,False,False,,0,46,7,0
12500,12500,True,False,,0,36,3,0
12501,12501,True,False,,0,1,0,0
12502,12502,True,False,,0,39,0,0
12503,12503,False,False,,0,128,0,0
12504,12504,False,False,,2,99,0,0
12505,12505,False,False,,0,53,5,0
12506,12506,False,False,,24,180,16,0
12507,12507,False,False,,0,41,1,0
12508,12508,True,False,,0,28,0,0
12509,12509,False,False,,1,41,0,0
12510,12510,True,False,,0,23,0,0
12511,12511,True,False,,0,35,0,0
12512,12512,True,False,,240,1227,3304,0
12513,12513,False,False,,1,44,28,0
12514,12514,False,False,,0,13,0,0
12515,12515,False,False,,2,40,0,0
12516,12516,False,False,,5,47,2,0
12517,12517,True,False,,0,47,0,0
12518,12518,False,False,,10,122,9,0
12519,12519,True,False,México,6,97,18,0
12520,12520,False,False,,2,81,0,0
12521,12521,False,False,,1,13,0,0
12522,12522,False,False,"Distrito Federal, México",2,143,1,0
12523,12523,False,False,"San Luis Potosí, México",1,20,0,0
12524,12524,False,False,"Xochimilco, Distrito Federal",83,4674,1,0
12525,12525,False,False,,4,248,5,0
12526,12526,False,False,,5,130,0,0
12527,12527,False,False,,0,56,0,0
12528,12528,False,False,,502,406,7973,2
12529,12529,False,False,,1,39,0,0
12530,12530,True,False,,0,19,0,0
12531,12531,True,False,De la Luna,68,684,1211,0
12532,12532,True,False,,0,19,0,0
12533,12533,False,False,México,3,162,12,0
12534,12534,True,False,,0,15,0,0
12535,12535,False,False,,887,2802,1181,0
12536,12536,True,False,,0,72,13,0
12537,12537,False,False,,59,69,10329,0
12538,12538,False,False,,0,25,8,0
12539,12539,True,False,,1,36,6,0
12540,12540,False,False,"Tijuana, Baja California",3,27,1,0
12541,12541,False,False,"Corregidora, Querétaro ",687,368,1411,4
12542,12542,True,False,,0,16,0,0
12543,12543,False,False,México,69,416,725,0
12544,12544,True,False,,0,91,2,0
12545,12545,False,False,,27,222,13,0
12546,12546,False,False,,4,253,1,0
12547,12547,False,False,"San Luis Potosí, México",1,31,0,0
12548,12548,False,False,,35,1039,3,0
12549,12549,False,False,"Guadalajara, Jalisco",2,304,3,0
12550,12550,False,False,,0,1,0,0
12551,12551,False,False,,1,20,0,0
12552,12552,False,False,,1,44,3,0
12553,12553,False,False,,3,42,11,0
12554,12554,False,False,,0,44,3,0
12555,12555,False,False,"San Luis Potosí, México",0,4,6,0
12556,12556,False,False,,18,211,0,0
12557,12557,False,False,,0,29,17,0
12558,12558,False,False,,1,75,2,0
12559,12559,False,False,,0,2,0,0
12560,12560,False,False,,0,7,0,0
12561,12561,False,False,,1,21,0,0
12562,12562,False,False,,2,22,0,0
12563,12563,False,False,,111,190,709,0
12564,12564,False,False,,0,1,0,0
12565,12565,False,False,,0,12,0,0
12566,12566,True,False,,1,179,1,0
12567,12567,False,False,,0,4,1,0
12568,12568,True,False,,0,19,0,0
12569,12569,True,False,,5,137,7,0
12570,12570,False,False,,1,14,15,0
12571,12571,False,False,,0,11,0,0
12572,12572,True,False,,0,6,0,0
12573,12573,True,False,,0,54,0,0
12574,12574,False,False,,9,291,2,0
12575,12575,False,False,,0,35,0,0
12576,12576,False,False,,0,5,9,0
12577,12577,False,False,,1,33,3,0
12578,12578,False,False,,0,4,2,0
12579,12579,False,False,,0,3,1,0
12580,12580,True,False,,5,154,105,0
12581,12581,False,False,"villahermosa, tabasco",434,997,17759,3
12582,12582,False,False,,0,12,0,0
12583,12583,False,False,,1,68,4,0
12584,12584,False,False,,2,105,4,0
12585,12585,True,False,,0,74,1,0
12586,12586,False,False,,1,30,0,0
12587,12587,False,False,,0,293,22,0
12588,12588,False,False,,1,81,4,0
12589,12589,False,False,,9,270,27,0
12590,12590,False,False,,1,57,0,0
12591,12591,False,False,,0,101,0,0
12592,12592,False,False,"Iztacalco, Distrito Federal",0,12,1,0
12593,12593,False,False,,310,498,6597,1
12594,12594,False,False,,1,110,0,0
12595,12595,False,False,"Guadalajara, Jalisco",7,121,37,0
12596,12596,False,False,,0,62,0,0
12597,12597,False,False,,0,18,0,0
12598,12598,False,False,,0,2,0,0
12599,12599,False,False,"Centro, Tabasco",0,8,0,0
12600,12600,False,False,,1,37,4,0
12601,12601,False,False,,0,8,0,0
12602,12602,False,False,Polanco ,2,77,54,0
12603,12603,True,False,"Atzacan, Veracruz de Ignacio d",0,120,3,0
12604,12604,False,False,,0,13,0,0
12605,12605,False,False,,53,864,90,0
12606,12606,False,False,"Monterrey, Nuevo León",193,1101,2144,0
12607,12607,False,False,,0,12,1,0
12608,12608,False,False,,1,46,0,0
12609,12609,False,False,,0,41,0,0
12610,12610,True,False,,0,28,0,0
12611,12611,True,False,,0,47,0,0
12612,12612,False,False,,2,17,5,0
12613,12613,False,False,,12,12,4,0
12614,12614,False,False,"San Francisco, CA",0,58,5,0
12615,12615,False,False,,1,4,0,0
12616,12616,False,False,"Guadalajara, Jalisco",313,452,580,7
12617,12617,False,False,"Ixtapaluca, México",0,29,2,0
12618,12618,True,False,,1,102,1,0
12619,12619,True,False,,0,5,0,0
12620,12620,False,False,,1,27,5,0
12621,12621,False,False,,2,122,5,0
12622,12622,False,False,,1,75,0,0
12623,12623,False,False,,0,40,0,0
12624,12624,True,False,,13,135,45,0
12625,12625,False,False,,1,47,0,0
12626,12626,False,False,,0,13,0,0
12627,12627,False,False,,1,32,0,0
12628,12628,False,False,,0,8,2,0
12629,12629,True,False,,0,123,1,0
12630,12630,False,False,,9,51,1332,0
12631,12631,False,False,,2,53,0,0
12632,12632,False,False,,0,25,1,0
12633,12633,False,False,,3,110,0,0
12634,12634,False,False,,1,35,0,0
12635,12635,False,False,,0,18,0,0
12636,12636,False,False,,0,3,0,0
12637,12637,False,False,México ,8,33,107,0
12638,12638,True,False,"Los Angeles, CA",223,580,1422,2
12639,12639,True,False,,0,19,1,0
12640,12640,False,False,,1,50,0,0
12641,12641,False,False,,0,86,7,0
12642,12642,False,False,,4,82,1,0
12643,12643,False,False,,0,39,0,0
12644,12644,True,False,,0,13,0,0
12645,12645,False,False,,6,99,440,0
12646,12646,False,False,,0,22,0,0
12647,12647,False,False,,0,1,0,0
12648,12648,False,False,"Centro de la Ciudad de México,",249,505,1693,0
12649,12649,False,False,,3,94,2,0
12650,12650,False,False,,4,91,5,0
12651,12651,False,False,,0,7,0,0
12652,12652,False,False,,0,10,0,0
12653,12653,True,False,,0,44,1,0
12654,12654,True,False,,0,31,0,0
12655,12655,False,False,"Veracruz, Veracruz de Ignacio ",0,30,1,0
12656,12656,False,False,,0,3,0,0
12657,12657,False,False,,0,44,0,0
12658,12658,True,False,,0,6,1,0
12659,12659,False,False,,0,19,0,0
12660,12660,False,False,,1,52,30,0
12661,12661,True,False,,0,70,0,0
12662,12662,False,False,,0,24,0,0
12663,12663,False,False,,6,335,35,0
12664,12664,False,False,,0,12,0,0
12665,12665,False,False,,0,10,0,0
12666,12666,False,False,,0,49,0,0
12667,12667,False,False,,0,21,1,0
12668,12668,False,False,,0,44,0,0
12669,12669,False,False,"Puebla, México",250,863,355,7
12670,12670,False,False,,0,15,0,0
12671,12671,False,False,,98,216,37,0
12672,12672,True,False,,0,7,0,0
12673,12673,False,False,,0,16,0,0
12674,12674,True,False,,0,100,2,0
12675,12675,False,False,,0,25,2,0
12676,12676,False,False,,0,15,4,0
12677,12677,False,False,,0,9,1,0
12678,12678,True,False,,2,98,0,0
12679,12679,False,False,,0,14,0,0
12680,12680,False,False,,3,67,0,0
12681,12681,False,False,,2,118,0,0
12682,12682,False,False,,0,7,0,0
12683,12683,False,False,,0,14,1,0
12684,12684,False,False,,2,59,11,0
12685,12685,True,False,,0,23,0,0
12686,12686,False,False,,19,184,3,0
12687,12687,False,False,,0,55,0,0
12688,12688,True,False,,1,4,0,0
12689,12689,False,False,,0,18,2,0
12690,12690,False,False,,0,30,0,0
12691,12691,False,False,,0,14,0,0
12692,12692,False,False,,0,33,0,0
12693,12693,True,False,,0,122,0,0
12694,12694,False,False,,0,20,0,0
12695,12695,False,False,,0,32,0,0
12696,12696,False,False,,21,1577,365,0
12697,12697,True,False,,0,38,0,0
12698,12698,False,False,,0,11,0,0
12699,12699,False,False,,0,13,2,0
12700,12700,True,False,,0,31,0,0
12701,12701,False,False,,0,37,0,0
12702,12702,False,False,,0,7,0,0
12703,12703,False,False,,0,44,4,0
12704,12704,False,False,,0,9,0,0
12705,12705,False,False,,0,17,4,0
12706,12706,True,False,,0,101,0,0
12707,12707,False,False,,0,12,0,0
12708,12708,True,False,,30,176,502,1
12709,12709,False,False,,0,55,0,0
12710,12710,False,False,México,7953,8085,15100,12
12711,12711,True,False,,0,10,0,0
12712,12712,False,False,,0,14,0,0
12713,12713,False,False,,0,134,0,0
12714,12714,False,False,,0,15,0,0
12715,12715,False,False,,0,68,0,0
12716,12716,False,False,,17,99,361,0
12717,12717,False,False,,0,26,0,0
12718,12718,False,False,,0,28,0,0
12719,12719,False,False,Mexico City,83,108,897,1
12720,12720,False,False,,5,171,19,0
12721,12721,False,False,,3,70,0,0
12722,12722,False,False,,32,183,1667,0
12723,12723,False,False,,0,70,3,0
12724,12724,True,False,,0,32,0,0
12725,12725,False,False,,1,58,0,0
12726,12726,False,False,,0,60,1,0
12727,12727,False,False,,1,20,0,0
12728,12728,False,False,,11,152,43,0
12729,12729,False,False,,4,99,0,0
12730,12730,True,False,"Distrito Federal, México",0,699,3,0
12731,12731,False,False,,1,15,50,0
12732,12732,False,False,,2,41,0,0
12733,12733,True,False,,0,7,0,0
12734,12734,False,False,,70,236,3159,0
12735,12735,False,False,,49,470,1253,0
